title,genre
Koukyoushihen Eureka Seven,Romance
Koukyoushihen Eureka Seven,Sci-Fi
The God of High School,Action
The God of High School,Sci-Fi
The God of High School,Adventure
The God of High School,Comedy
The God of High School,Supernatural
The God of High School,Martial Arts
The God of High School,Fantasy
Rurouni Kenshin: Meiji Kenkaku Romantan,Action
Rurouni Kenshin: Meiji Kenkaku Romantan,Adventure
Rurouni Kenshin: Meiji Kenkaku Romantan,Comedy
Rurouni Kenshin: Meiji Kenkaku Romantan,Historical
Rurouni Kenshin: Meiji Kenkaku Romantan,Romance
Rurouni Kenshin: Meiji Kenkaku Romantan,Samurai
Rurouni Kenshin: Meiji Kenkaku Romantan,Shounen
Durarara!!x2 Shou,Action
Durarara!!x2 Shou,Mystery
Durarara!!x2 Shou,Supernatural
Musaigen no Phantom World,Action
Musaigen no Phantom World,Comedy
Musaigen no Phantom World,Fantasy
Musaigen no Phantom World,Slice of Life
Musaigen no Phantom World,Supernatural
Higurashi no Naku Koro ni Kai,Mystery
Higurashi no Naku Koro ni Kai,Psychological
Higurashi no Naku Koro ni Kai,Supernatural
Higurashi no Naku Koro ni Kai,Thriller
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Comedy
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Harem
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Romance
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,School
Beastars,Slice of Life
Beastars,Psychological
Beastars,Drama
Beastars,Shounen
Gintama°,Action
Gintama°,Comedy
Gintama°,Historical
Gintama°,Parody
Gintama°,Samurai
Gintama°,Sci-Fi
Gintama°,Shounen
Grand Blue,Slice of Life
Grand Blue,Comedy
Grand Blue,Seinen
Kaze no Stigma,Action
Kaze no Stigma,Magic
Kaze no Stigma,Romance
Kaze no Stigma,Fantasy
Kaze no Stigma,Shounen
Mekakucity Actors,Sci-Fi
Mekakucity Actors,Comedy
Mekakucity Actors,Super Power
Mekakucity Actors,Supernatural
Mekakucity Actors,Romance
Boku no Hero Academia the Movie 1: Futari no Hero,Action
Boku no Hero Academia the Movie 1: Futari no Hero,Shounen
Boku no Hero Academia the Movie 1: Futari no Hero,Super Power
Hajime no Ippo,Comedy
Hajime no Ippo,Sports
Hajime no Ippo,Drama
Hajime no Ippo,Shounen
Netoge no Yome wa Onnanoko ja Nai to Omotta?,Game
Netoge no Yome wa Onnanoko ja Nai to Omotta?,Comedy
Netoge no Yome wa Onnanoko ja Nai to Omotta?,Romance
Netoge no Yome wa Onnanoko ja Nai to Omotta?,Ecchi
Netoge no Yome wa Onnanoko ja Nai to Omotta?,School
Black Lagoon: The Second Barrage,Action
Black Lagoon: The Second Barrage,Seinen
Sword Art Online: Alicization - War of Underworld,Action
Sword Art Online: Alicization - War of Underworld,Game
Sword Art Online: Alicization - War of Underworld,Adventure
Sword Art Online: Alicization - War of Underworld,Romance
Sword Art Online: Alicization - War of Underworld,Fantasy
Hentai Ouji to Warawanai Neko.,Harem
Hentai Ouji to Warawanai Neko.,Comedy
Hentai Ouji to Warawanai Neko.,Supernatural
Hentai Ouji to Warawanai Neko.,Romance
Hentai Ouji to Warawanai Neko.,School
Zero no Tsukaima: Princesses no Rondo,Action
Zero no Tsukaima: Princesses no Rondo,Adventure
Zero no Tsukaima: Princesses no Rondo,Harem
Zero no Tsukaima: Princesses no Rondo,Comedy
Zero no Tsukaima: Princesses no Rondo,Magic
Zero no Tsukaima: Princesses no Rondo,Romance
Zero no Tsukaima: Princesses no Rondo,Ecchi
Zero no Tsukaima: Princesses no Rondo,Fantasy
Zero no Tsukaima: Princesses no Rondo,School
Tokyo Ravens,Action
Tokyo Ravens,Comedy
Tokyo Ravens,Supernatural
Tokyo Ravens,Magic
Tokyo Ravens,Romance
Tokyo Ravens,School
Haikyuu!!: To the Top,Comedy
Haikyuu!!: To the Top,Sports
Haikyuu!!: To the Top,Drama
Haikyuu!!: To the Top,School
Haikyuu!!: To the Top,Shounen
Pandora Hearts,Adventure
Pandora Hearts,Fantasy
Pandora Hearts,Mystery
Pandora Hearts,Shounen
Pandora Hearts,Supernatural
Sousei no Onmyouji,Action
Sousei no Onmyouji,Supernatural
Sousei no Onmyouji,Romance
Sousei no Onmyouji,Fantasy
Sousei no Onmyouji,Shounen
Majo no Takkyuubin,Adventure
Majo no Takkyuubin,Comedy
Majo no Takkyuubin,Drama
Majo no Takkyuubin,Magic
Majo no Takkyuubin,Romance
Majo no Takkyuubin,Fantasy
Toaru Majutsu no Index II,Action
Toaru Majutsu no Index II,Magic
Toaru Majutsu no Index II,Sci-Fi
Toaru Majutsu no Index II,Super Power
Kakegurui××,Drama
Kakegurui××,Game
Kakegurui××,Mystery
Kakegurui××,Psychological
Kakegurui××,School
Kakegurui××,Shounen
Re:Creators,Action
Re:Creators,Sci-Fi
Re:Creators,Fantasy
Re:Creators,Mecha
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Comedy
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Romance
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Slice of Life
Working!!,Comedy
Working!!,Romance
Working!!,Seinen
Working!!,Slice of Life
Kimi no Suizou wo Tabetai,Drama
Evangelion: 1.0 You Are (Not) Alone,Action
Evangelion: 1.0 You Are (Not) Alone,Sci-Fi
Evangelion: 1.0 You Are (Not) Alone,Psychological
Evangelion: 1.0 You Are (Not) Alone,Drama
Evangelion: 1.0 You Are (Not) Alone,Mecha
Kizumonogatari I: Tekketsu-hen,Vampire
5-toubun no Hanayome,Harem
5-toubun no Hanayome,Comedy
5-toubun no Hanayome,Romance
5-toubun no Hanayome,School
5-toubun no Hanayome,Shounen
Paprika,Dementia
Paprika,Fantasy
Paprika,Horror
Paprika,Mystery
Paprika,Psychological
Paprika,Sci-Fi
Paprika,Thriller
Darker than Black: Ryuusei no Gemini,Action
Darker than Black: Ryuusei no Gemini,Sci-Fi
Darker than Black: Ryuusei no Gemini,Mystery
Darker than Black: Ryuusei no Gemini,Super Power
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Adventure
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Comedy
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Fantasy
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Magic
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Parody
Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Supernatural
Perfect Blue,Dementia
Perfect Blue,Drama
Perfect Blue,Horror
Perfect Blue,Psychological
"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Drama
"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Ecchi
"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Harem
"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Romance
Love Live! School Idol Project,Music
Love Live! School Idol Project,Slice of Life
Love Live! School Idol Project,School
Gintama&#039;,Action
Gintama&#039;,Sci-Fi
Gintama&#039;,Comedy
Gintama&#039;,Historical
Gintama&#039;,Parody
Gintama&#039;,Samurai
Gintama&#039;,Shounen
Maoyuu Maou Yuusha,Adventure
Maoyuu Maou Yuusha,Demons
Maoyuu Maou Yuusha,Romance
Maoyuu Maou Yuusha,Fantasy
Domestic na Kanojo,Drama
Domestic na Kanojo,Romance
Domestic na Kanojo,School
Domestic na Kanojo,Shounen
Shirobako,Comedy
Shirobako,Drama
Rosario to Vampire Capu2,Comedy
Rosario to Vampire Capu2,Ecchi
Rosario to Vampire Capu2,Fantasy
Rosario to Vampire Capu2,Harem
Rosario to Vampire Capu2,Romance
Rosario to Vampire Capu2,School
Rosario to Vampire Capu2,Vampire
Evangelion: 2.0 You Can (Not) Advance,Action
Evangelion: 2.0 You Can (Not) Advance,Sci-Fi
Evangelion: 2.0 You Can (Not) Advance,Psychological
Evangelion: 2.0 You Can (Not) Advance,Drama
Evangelion: 2.0 You Can (Not) Advance,Mecha
Owarimonogatari,Mystery
Owarimonogatari,Comedy
Owarimonogatari,Supernatural
Owarimonogatari,Vampire
Chihayafuru,Drama
Chihayafuru,Game
Chihayafuru,Josei
Chihayafuru,School
Chihayafuru,Slice of Life
Chihayafuru,Sports
Gake no Ue no Ponyo,Adventure
Gake no Ue no Ponyo,Fantasy
Satsuriku no Tenshi,Adventure
Satsuriku no Tenshi,Horror
Satsuriku no Tenshi,Psychological
Satsuriku no Tenshi,Thriller
Tsuki ga Kirei,Romance
Tsuki ga Kirei,School
Karakai Jouzu no Takagi-san,Slice of Life
Karakai Jouzu no Takagi-san,Comedy
Karakai Jouzu no Takagi-san,Romance
Karakai Jouzu no Takagi-san,School
Karakai Jouzu no Takagi-san,Shounen
Steins;Gate: Oukoubakko no Poriomania,Sci-Fi
Steins;Gate: Oukoubakko no Poriomania,Comedy
Steins;Gate: Oukoubakko no Poriomania,Thriller
Nanatsu no Taizai: Kamigami no Gekirin,Action
Nanatsu no Taizai: Kamigami no Gekirin,Adventure
Nanatsu no Taizai: Kamigami no Gekirin,Supernatural
Nanatsu no Taizai: Kamigami no Gekirin,Magic
Nanatsu no Taizai: Kamigami no Gekirin,Fantasy
Nanatsu no Taizai: Kamigami no Gekirin,Shounen
Gakkougurashi!,Slice of Life
Gakkougurashi!,Psychological
Gakkougurashi!,School
Gakkougurashi!,Horror
Gakkougurashi!,Mystery
Gabriel DropOut,Comedy
Gabriel DropOut,Demons
Gabriel DropOut,Supernatural
Gabriel DropOut,School
Gabriel DropOut,Shounen
Net-juu no Susume,Game
Net-juu no Susume,Comedy
Net-juu no Susume,Romance
Cardcaptor Sakura,Adventure
Cardcaptor Sakura,Comedy
Cardcaptor Sakura,Drama
Cardcaptor Sakura,Magic
Cardcaptor Sakura,Romance
Cardcaptor Sakura,Fantasy
Cardcaptor Sakura,School
Cardcaptor Sakura,Shoujo
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",Harem
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",Comedy
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",Romance
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",School
Dagashi Kashi,Comedy
Dagashi Kashi,Shounen
Dagashi Kashi,Slice of Life
Hinamatsuri,Comedy
Hinamatsuri,Sci-Fi
Hinamatsuri,Seinen
Hinamatsuri,Slice of Life
Hinamatsuri,Supernatural
"Dakara Boku wa, H ga Dekinai.",Comedy
"Dakara Boku wa, H ga Dekinai.",Supernatural
"Dakara Boku wa, H ga Dekinai.",Romance
"Dakara Boku wa, H ga Dekinai.",Ecchi
Zero no Tsukaima F,Adventure
Zero no Tsukaima F,Magic
Zero no Tsukaima F,Romance
Zero no Tsukaima F,Ecchi
Zero no Tsukaima F,Fantasy
Shingeki no Bahamut: Genesis,Action
Shingeki no Bahamut: Genesis,Adventure
Shingeki no Bahamut: Genesis,Demons
Shingeki no Bahamut: Genesis,Supernatural
Shingeki no Bahamut: Genesis,Magic
Shingeki no Bahamut: Genesis,Fantasy
Koukaku Kidoutai: Stand Alone Complex,Action
Koukaku Kidoutai: Stand Alone Complex,Military
Koukaku Kidoutai: Stand Alone Complex,Sci-Fi
Koukaku Kidoutai: Stand Alone Complex,Police
Koukaku Kidoutai: Stand Alone Complex,Mecha
Koukaku Kidoutai: Stand Alone Complex,Seinen
Sekirei,Action
Sekirei,Comedy
Sekirei,Ecchi
Sekirei,Harem
Sekirei,Super Power
New Game!,Game
New Game!,Slice of Life
New Game!,Comedy
Fruits Basket 1st Season,Comedy
Fruits Basket 1st Season,Drama
Fruits Basket 1st Season,Romance
Fruits Basket 1st Season,Shoujo
Fruits Basket 1st Season,Slice of Life
Fruits Basket 1st Season,Supernatural
Banana Fish,Action
Banana Fish,Adventure
Banana Fish,Drama
Banana Fish,Shoujo
Kami nomi zo Shiru Sekai II,Comedy
Kami nomi zo Shiru Sekai II,Harem
Kami nomi zo Shiru Sekai II,Romance
Kami nomi zo Shiru Sekai II,Shounen
Kami nomi zo Shiru Sekai II,Supernatural
B-gata H-kei,Comedy
B-gata H-kei,Romance
B-gata H-kei,Ecchi
B-gata H-kei,School
B-gata H-kei,Seinen
Sora yori mo Tooi Basho,Adventure
Sora yori mo Tooi Basho,Comedy
Sora yori mo Tooi Basho,Drama
Kimi ni Todoke 2nd Season,Slice of Life
Kimi ni Todoke 2nd Season,Drama
Kimi ni Todoke 2nd Season,Romance
Kimi ni Todoke 2nd Season,School
Kimi ni Todoke 2nd Season,Shoujo
Ookami Shoujo to Kuro Ouji,Comedy
Ookami Shoujo to Kuro Ouji,Romance
Ookami Shoujo to Kuro Ouji,School
Ookami Shoujo to Kuro Ouji,Shoujo
Tenkuu no Shiro Laputa,Adventure
Tenkuu no Shiro Laputa,Fantasy
Tenkuu no Shiro Laputa,Romance
Tenkuu no Shiro Laputa,Sci-Fi
Megalo Box,Action
Megalo Box,Sci-Fi
Megalo Box,Slice of Life
Megalo Box,Sports
Megalo Box,Drama
Isekai wa Smartphone to Tomo ni.,Adventure
Isekai wa Smartphone to Tomo ni.,Harem
Isekai wa Smartphone to Tomo ni.,Comedy
Isekai wa Smartphone to Tomo ni.,Magic
Isekai wa Smartphone to Tomo ni.,Romance
Isekai wa Smartphone to Tomo ni.,Fantasy
Digimon Adventure,Action
Digimon Adventure,Adventure
Digimon Adventure,Comedy
Digimon Adventure,Fantasy
Digimon Adventure,Kids
Fate/Apocrypha,Action
Fate/Apocrypha,Supernatural
Fate/Apocrypha,Drama
Fate/Apocrypha,Magic
Fate/Apocrypha,Fantasy
Kore wa Zombie Desu ka? of the Dead,Action
Kore wa Zombie Desu ka? of the Dead,Harem
Kore wa Zombie Desu ka? of the Dead,Comedy
Kore wa Zombie Desu ka? of the Dead,Supernatural
Kore wa Zombie Desu ka? of the Dead,Magic
Kore wa Zombie Desu ka? of the Dead,Ecchi
Blood+,Action
Blood+,Military
Blood+,Mystery
Blood+,Horror
Blood+,Supernatural
Blood+,Drama
Blood+,Vampire
Hibike! Euphonium,Music
Hibike! Euphonium,School
Hibike! Euphonium,Drama
Kara no Kyoukai 1: Fukan Fuukei,Action
Kara no Kyoukai 1: Fukan Fuukei,Mystery
Kara no Kyoukai 1: Fukan Fuukei,Supernatural
Kara no Kyoukai 1: Fukan Fuukei,Thriller
Aho Girl,Comedy
Aho Girl,Romance
Aho Girl,School
Aho Girl,Shounen
Magi: Sinbad no Bouken (TV),Action
Magi: Sinbad no Bouken (TV),Adventure
Magi: Sinbad no Bouken (TV),Fantasy
Magi: Sinbad no Bouken (TV),Magic
Magi: Sinbad no Bouken (TV),Shounen
Hagure Yuusha no Aesthetica,Action
Hagure Yuusha no Aesthetica,Super Power
Hagure Yuusha no Aesthetica,Ecchi
Hagure Yuusha no Aesthetica,Fantasy
Citrus,Drama
Citrus,Romance
Citrus,School
Citrus,Shoujo Ai
Inou-Battle wa Nichijou-kei no Naka de,Harem
Inou-Battle wa Nichijou-kei no Naka de,Slice of Life
Inou-Battle wa Nichijou-kei no Naka de,Comedy
Inou-Battle wa Nichijou-kei no Naka de,Supernatural
Inou-Battle wa Nichijou-kei no Naka de,Romance
Inou-Battle wa Nichijou-kei no Naka de,School
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,Slice of Life
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,Comedy
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,Drama
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,Romance
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,School
The Last: Naruto the Movie,Action
The Last: Naruto the Movie,Super Power
The Last: Naruto the Movie,Romance
The Last: Naruto the Movie,Martial Arts
The Last: Naruto the Movie,Shounen
Death March kara Hajimaru Isekai Kyousoukyoku,Adventure
Death March kara Hajimaru Isekai Kyousoukyoku,Fantasy
Death March kara Hajimaru Isekai Kyousoukyoku,Harem
No.6,Action
No.6,Sci-Fi
No.6,Mystery
No.6,Drama
Tasogare Otome x Amnesia,Horror
Tasogare Otome x Amnesia,Mystery
Tasogare Otome x Amnesia,Romance
Tasogare Otome x Amnesia,School
Tasogare Otome x Amnesia,Shounen
Tasogare Otome x Amnesia,Supernatural
Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,Action
Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,Adventure
Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,Comedy
Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,Fantasy
Baka to Test to Shoukanjuu Ni!,Comedy
Baka to Test to Shoukanjuu Ni!,Super Power
Baka to Test to Shoukanjuu Ni!,Romance
Baka to Test to Shoukanjuu Ni!,School
Hanamonogatari,Mystery
Hanamonogatari,Comedy
Hanamonogatari,Supernatural
Hajimete no Gal,Comedy
Hajimete no Gal,Ecchi
Hajimete no Gal,Romance
Hajimete no Gal,School
Hajimete no Gal,Shounen
D-Frag!,Game
D-Frag!,Comedy
D-Frag!,School
D-Frag!,Seinen
"Kanojo, Okarishimasu",Comedy
"Kanojo, Okarishimasu",Romance
"Kanojo, Okarishimasu",School
"Kanojo, Okarishimasu",Shounen
Arifureta Shokugyou de Sekai Saikyou,Action
Arifureta Shokugyou de Sekai Saikyou,Adventure
Arifureta Shokugyou de Sekai Saikyou,Fantasy
Arifureta Shokugyou de Sekai Saikyou,Harem
Demi-chan wa Kataritai,Comedy
Demi-chan wa Kataritai,Vampire
Demi-chan wa Kataritai,Fantasy
Demi-chan wa Kataritai,School
Demi-chan wa Kataritai,Seinen
Hitsugi no Chaika,Action
Hitsugi no Chaika,Adventure
Hitsugi no Chaika,Comedy
Hitsugi no Chaika,Romance
Hitsugi no Chaika,Fantasy
Hidan no Aria,Action
Hidan no Aria,Comedy
Hidan no Aria,Romance
Hidan no Aria,School
Shokugeki no Souma: Shin no Sara,Ecchi
Shokugeki no Souma: Shin no Sara,School
Shokugeki no Souma: Shin no Sara,Shounen
Black★Rock Shooter (TV),Action
Black★Rock Shooter (TV),Drama
Black★Rock Shooter (TV),School
Black★Rock Shooter (TV),Slice of Life
Tsukimonogatari,Mystery
Tsukimonogatari,Comedy
Tsukimonogatari,Supernatural
Tsukimonogatari,Ecchi
Ano Natsu de Matteru,Comedy
Ano Natsu de Matteru,Drama
Ano Natsu de Matteru,Romance
Ano Natsu de Matteru,Sci-Fi
Ano Natsu de Matteru,Slice of Life
Bokura wa Minna Kawai-sou,Slice of Life
Bokura wa Minna Kawai-sou,Comedy
Bokura wa Minna Kawai-sou,Romance
Bokura wa Minna Kawai-sou,School
Bokura wa Minna Kawai-sou,Seinen
Durarara!!x2 Ten,Action
Durarara!!x2 Ten,Mystery
Durarara!!x2 Ten,Supernatural
Gakusen Toshi Asterisk 2nd Season,Sci-Fi
Gakusen Toshi Asterisk 2nd Season,Harem
Gakusen Toshi Asterisk 2nd Season,Comedy
Gakusen Toshi Asterisk 2nd Season,Supernatural
Gakusen Toshi Asterisk 2nd Season,Romance
Gakusen Toshi Asterisk 2nd Season,Ecchi
Gakusen Toshi Asterisk 2nd Season,Fantasy
Gakusen Toshi Asterisk 2nd Season,School
Arslan Senki (TV),Action
Arslan Senki (TV),Adventure
Arslan Senki (TV),Drama
Arslan Senki (TV),Fantasy
Arslan Senki (TV),Historical
Arslan Senki (TV),Shounen
Vampire Knight: Guilty,Drama
Vampire Knight: Guilty,Mystery
Vampire Knight: Guilty,Romance
Vampire Knight: Guilty,Shoujo
Vampire Knight: Guilty,Supernatural
Vampire Knight: Guilty,Vampire
Air Gear,Action
Air Gear,Comedy
Air Gear,Ecchi
Air Gear,Shounen
Air Gear,Sports
Zombieland Saga,Comedy
Zombieland Saga,Music
Zombieland Saga,Supernatural
Grisaia no Rakuen,Drama
Grisaia no Rakuen,Harem
Grisaia no Rakuen,Psychological
Grisaia no Rakuen,Romance
Kenja no Mago,Action
Kenja no Mago,Comedy
Kenja no Mago,Magic
Kenja no Mago,Romance
Kenja no Mago,Fantasy
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Comedy
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Ecchi
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Fantasy
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Harem
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Magic
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Romance
Boruto: Naruto the Movie,Action
Boruto: Naruto the Movie,Comedy
Boruto: Naruto the Movie,Martial Arts
Boruto: Naruto the Movie,Shounen
Boruto: Naruto the Movie,Super Power
Saiki Kusuo no Ψ-nan 2,Slice of Life
Saiki Kusuo no Ψ-nan 2,Comedy
Saiki Kusuo no Ψ-nan 2,Supernatural
Saiki Kusuo no Ψ-nan 2,School
Saiki Kusuo no Ψ-nan 2,Shounen
IS: Infinite Stratos 2,Action
IS: Infinite Stratos 2,Sci-Fi
IS: Infinite Stratos 2,Harem
IS: Infinite Stratos 2,Comedy
IS: Infinite Stratos 2,Ecchi
IS: Infinite Stratos 2,Mecha
Rainbow: Nisha Rokubou no Shichinin,Drama
Rainbow: Nisha Rokubou no Shichinin,Historical
Rainbow: Nisha Rokubou no Shichinin,Seinen
Rainbow: Nisha Rokubou no Shichinin,Thriller
Bakemono no Ko,Adventure
Bakemono no Ko,Supernatural
Free!: Eternal Summer,Slice of Life
Free!: Eternal Summer,Comedy
Free!: Eternal Summer,Sports
Free!: Eternal Summer,Drama
Free!: Eternal Summer,School
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,Action
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,Adventure
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,Fantasy
Yojouhan Shinwa Taikei,Mystery
Yojouhan Shinwa Taikei,Comedy
Yojouhan Shinwa Taikei,Psychological
Yojouhan Shinwa Taikei,Romance
Tanaka-kun wa Itsumo Kedaruge,Slice of Life
Tanaka-kun wa Itsumo Kedaruge,Comedy
Tanaka-kun wa Itsumo Kedaruge,School
Special A,Comedy
Special A,Romance
Special A,School
Special A,Shoujo
Kizumonogatari III: Reiketsu-hen,Action
Kizumonogatari III: Reiketsu-hen,Mystery
Kizumonogatari III: Reiketsu-hen,Supernatural
Kizumonogatari III: Reiketsu-hen,Vampire
Panty &amp; Stocking with Garterbelt,Action
Panty &amp; Stocking with Garterbelt,Comedy
Panty &amp; Stocking with Garterbelt,Parody
Panty &amp; Stocking with Garterbelt,Supernatural
Panty &amp; Stocking with Garterbelt,Ecchi
Shaman King,Action
Shaman King,Adventure
Shaman King,Comedy
Shaman King,Super Power
Shaman King,Supernatural
Shaman King,Shounen
Fairy Tail: Final Series,Action
Fairy Tail: Final Series,Adventure
Fairy Tail: Final Series,Comedy
Fairy Tail: Final Series,Magic
Fairy Tail: Final Series,Fantasy
Fairy Tail: Final Series,Shounen
Shingeki no Kyojin: Kuinaki Sentaku,Action
Shingeki no Kyojin: Kuinaki Sentaku,Fantasy
Shingeki no Kyojin: Kuinaki Sentaku,Shoujo
Houseki no Kuni (TV),Action
Houseki no Kuni (TV),Drama
Houseki no Kuni (TV),Fantasy
Houseki no Kuni (TV),Mystery
Houseki no Kuni (TV),Seinen
Mikakunin de Shinkoukei,Slice of Life
Mikakunin de Shinkoukei,Comedy
Mikakunin de Shinkoukei,Romance
Mikakunin de Shinkoukei,School
Kizumonogatari II: Nekketsu-hen,Action
Kizumonogatari II: Nekketsu-hen,Mystery
Kizumonogatari II: Nekketsu-hen,Supernatural
Kizumonogatari II: Nekketsu-hen,Vampire
Durarara!!x2 Ketsu,Action
Durarara!!x2 Ketsu,Mystery
Durarara!!x2 Ketsu,Supernatural
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Comedy
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Supernatural
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Romance
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,School
Ishuzoku Reviewers,Comedy
Ishuzoku Reviewers,Ecchi
Ishuzoku Reviewers,Fantasy
High School DxD Hero,Action
High School DxD Hero,Comedy
High School DxD Hero,Demons
High School DxD Hero,Ecchi
High School DxD Hero,Harem
High School DxD Hero,Romance
High School DxD Hero,School
Arakawa Under the Bridge,Comedy
Arakawa Under the Bridge,Romance
Arakawa Under the Bridge,Seinen
Keijo!!!!!!!!,Action
Keijo!!!!!!!!,Sports
Keijo!!!!!!!!,Ecchi
Keijo!!!!!!!!,Shounen
Bakuman. 2nd Season,Comedy
Bakuman. 2nd Season,Drama
Bakuman. 2nd Season,Romance
Bakuman. 2nd Season,Shounen
Jigoku Shoujo,Mystery
Jigoku Shoujo,Horror
Jigoku Shoujo,Psychological
Jigoku Shoujo,Supernatural
Kekkai Sensen &amp; Beyond,Action
Kekkai Sensen &amp; Beyond,Comedy
Kekkai Sensen &amp; Beyond,Fantasy
Kekkai Sensen &amp; Beyond,Shounen
Kekkai Sensen &amp; Beyond,Super Power
Kekkai Sensen &amp; Beyond,Supernatural
Kekkai Sensen &amp; Beyond,Vampire
Sayonara Zetsubou Sensei,Comedy
Sayonara Zetsubou Sensei,Parody
Sayonara Zetsubou Sensei,School
Sayonara Zetsubou Sensei,Shounen
Suisei no Gargantia,Action
Suisei no Gargantia,Sci-Fi
Suisei no Gargantia,Adventure
Suisei no Gargantia,Mecha
Gantz,Action
Gantz,Sci-Fi
Gantz,Horror
Gantz,Psychological
Gantz,Supernatural
Gantz,Drama
Gantz,Ecchi
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Mystery
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Psychological
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Drama
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Magic
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Thriller
Non Non Biyori,Comedy
Non Non Biyori,School
Non Non Biyori,Seinen
Non Non Biyori,Slice of Life
Toaru Kagaku no Railgun S,Action
Toaru Kagaku no Railgun S,Sci-Fi
Toaru Kagaku no Railgun S,Super Power
Amagami SS,Slice of Life
Amagami SS,Comedy
Amagami SS,Romance
Amagami SS,School
Haiyore! Nyaruko-san,Sci-Fi
Haiyore! Nyaruko-san,Comedy
Haiyore! Nyaruko-san,Parody
Kuroshitsuji: Book of Circus,Action
Kuroshitsuji: Book of Circus,Mystery
Kuroshitsuji: Book of Circus,Comedy
Kuroshitsuji: Book of Circus,Historical
Kuroshitsuji: Book of Circus,Demons
Kuroshitsuji: Book of Circus,Supernatural
Kuroshitsuji: Book of Circus,Shounen
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",Action
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",Demons
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",Magic
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",Fantasy
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",School
Fullmetal Alchemist: The Conqueror of Shamballa,Military
Fullmetal Alchemist: The Conqueror of Shamballa,Comedy
